dr_no,date_occ,neighborhood,new_category,crime_type_id,neighborhood_id
181517535,2018-09-07,sun-valley,theft,0,6
181818555,2018-09-10,watts,theft,0,71
180917462,2018-09-12,van-nuys,theft,0,0
180713941,2018-07-23,mid-wilshire,theft,0,18
180124015,2018-09-17,downtown,theft,0,3
180513615,2018-07-23,wilmington,theft,0,65
182113816,2018-07-23,woodland-hills,theft,0,43
181417198,2018-07-23,westchester,theft,0,8
181713762,2018-07-23,northridge,theft,0,11
191114087,2018-07-23,highland-park,theft,0,72
181114731,2018-07-23,east-hollywood,theft,0,50
181514991,2018-07-23,north-hollywood,theft,0,25
180813672,2018-07-23,sawtelle,theft,0,22
180817138,2018-10-01,century-city,theft,0,41
181017292,2018-10-04,encino,theft,0,1
180918718,2018-10-05,sherman-oaks,theft,0,33
180713968,2018-07-24,mid-city,theft,0,52
181316260,2018-07-24,south-park,theft,0,60
182115292,2018-07-24,winnetka,theft,0,87
181515074,2018-07-24,sun-valley,theft,0,6
180813761,2018-07-24,cheviot-hills,theft,0,109
180215758,2018-07-24,westlake,theft,0,10
180813777,2018-07-24,pacific-palisades,theft,0,42
180914948,2018-07-24,sherman-oaks,theft,0,33
180412804,2018-07-24,montecito-heights,theft,0,92
180914983,2018-07-24,sherman-oaks,theft,0,33
181516305,2018-07-24,toluca-lake,theft,0,62
180616886,2018-07-24,hollywood,theft,0,15
181013500,2018-07-24,tarzana,theft,0,63
181416936,2018-07-24,venice,theft,0,20
181612161,2018-07-24,tujunga,theft,0,80
181113968,2018-07-24,mount-washington,theft,0,90
181316131,2018-07-24,downtown,theft,0,3
180713969,2018-07-24,beverly-grove,theft,0,29
180119451,2018-07-24,downtown,theft,0,3
180119452,2018-07-24,downtown,theft,0,3
181316272,2018-07-24,historic-south-central,theft,0,7
182014661,2018-07-24,koreatown,theft,0,26
182014673,2018-07-24,koreatown,theft,0,26
182113900,2018-07-24,west-hills,theft,0,16
181515137,2018-07-24,studio-city,theft,0,36
180618366,2018-07-24,hollywood,theft,0,15
191206248,2018-12-29,chesterfield-square,theft,0,111
181815887,2018-07-24,vermont-vista,theft,0,81
182113896,2018-07-24,canoga-park,theft,0,58
180616953,2018-07-24,hollywood,theft,0,15
181914758,2018-07-24,panorama-city,theft,0,30
181316130,2018-07-24,south-park,theft,0,60
180714038,2018-07-24,arlington-heights,theft,0,95
182114060,2018-07-24,canoga-park,theft,0,58
180317584,2018-07-24,jefferson-park,theft,0,96
180317465,2018-07-24,exposition-park,theft,0,48
180215832,2018-07-24,silver-lake,theft,0,83
182014683,2018-07-24,koreatown,theft,0,26
181515039,2018-07-24,studio-city,theft,0,36
